OrderDate,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,year,day_of_month,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,Sales Channel_In-Store,Sales Channel_Online,Sales Channel_Wholesale,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,ewm_std_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,ewm_mean_14,ewm_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ewm_mean_30,ewm_std_30,diff_1
2019-07-10,203,41,5.0,0.05,635.56,1025.1,2019,10,28,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,8.0,6.0,2.0,6.0,3.0,4.857142857142857,2.4784787961282166,2.0,8.0,5.241506094318835,2.5278345242090197,4.0,2.2532028485964237,1.0,8.0,4.731792634564549,2.3889379968587816,4.7,2.2613697405440427,1.0,8.0,4.51681950910719,2.3115326516571666,-3.0
2019-07-10,71,21,6.0,0.1,3577.4,5420.3,2019,10,28,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,8.0,6.0,2.0,6.0,5.285714285714286,2.138089935299407,2.0,8.0,5.181129570739126,2.192081014113251,4.0,2.2532028485964237,1.0,8.0,4.767553616622609,2.2259919258587906,4.833333333333333,2.1509153357603723,1.0,8.0,4.5479924440035004,2.2389814606143097,1.0
2019-07-11,343,27,2.0,0.05,616.27,844.2,2019,11,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,6.0,5.0,8.0,6.0,2.0,5.142857142857143,2.035400978396441,2.0,8.0,5.385847178054345,1.936645792325967,4.071428571428571,2.30265016930444,1.0,8.0,4.931879801072928,2.117401641413848,4.933333333333334,2.1323992207796296,1.0,8.0,4.641670350841984,2.195734371274225,-4.0
2019-07-11,151,32,4.0,0.15,3241.73,3859.2,2019,11,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,2.0,6.0,5.0,8.0,6.0,5.0,2.2360679774997982,2.0,8.0,4.5393853835407585,2.3066619143687848,4.071428571428571,2.30265016930444,1.0,8.0,4.540962494263205,2.2260545369773306,4.9,2.171127150456241,1.0,8.0,4.471240005626372,2.2239376379473996,2.0
2019-07-11,303,47,5.0,0.1,2232.44,3986.5,2019,11,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,4.0,2.0,6.0,5.0,8.0,4.714285714285714,2.2146697055682885,2.0,8.0,4.404539037655569,2.013494293484503,4.285714285714286,2.127785827444223,2.0,8.0,4.468834161694778,2.081111987031153,4.8,2.1399323224876867,1.0,8.0,4.440837424618219,2.1542221654399234,1.0
2019-07-12,92,22,5.0,0.15,859.68,1829.1,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,5.0,4.0,2.0,6.0,5.0,5.142857142857143,1.8644544714716211,2.0,8.0,4.553404278241677,1.765837609156814,4.5,2.028641076037008,2.0,8.0,4.5396562734688075,1.9464499024726325,4.866666666666666,2.112905065565397,1.0,8.0,4.476912429481559,2.0882518911133765,0.0
2019-07-12,151,28,8.0,0.3,1455.24,2425.4,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,5.0,5.0,4.0,2.0,6.0,5.0,1.8257418583505642,2.0,8.0,4.6650532086812575,1.5434591148694374,4.714285714285714,1.8985245861972886,2.0,8.0,4.6010354370063,1.819308496418413,4.766666666666667,2.0288154065914785,1.0,8.0,4.510660014676297,2.0239905578953117,3.0
2019-07-12,112,33,2.0,0.15,679.58,1078.7,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,8.0,5.0,5.0,4.0,2.0,5.0,1.8257418583505642,2.0,8.0,5.498789906510943,2.054168594354655,4.928571428571429,2.0926349130034287,2.0,8.0,5.054230712072127,2.0751547699345534,4.866666666666666,2.112905065565397,1.0,8.0,4.73577872340686,2.1429935869846055,-6.0
2019-07-12,153,2,7.0,0.1,2423.79,3189.2,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,2.0,8.0,5.0,5.0,4.0,4.571428571428571,2.1491969707422434,2.0,8.0,4.624092429883207,2.4171349414525833,4.928571428571429,2.0926349130034287,2.0,8.0,4.646999950462511,2.212002847127286,4.7,2.1359000364055425,1.0,8.0,4.559276870283837,2.1825283084616656,5.0
2019-07-12,328,20,7.0,0.05,664.77,810.7,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,7.0,2.0,8.0,5.0,5.0,4.714285714285714,2.2886885410853224,2.0,8.0,5.218069322412406,2.369965382637157,4.928571428571429,2.0926349130034287,2.0,8.0,4.960733290400843,2.220261841103736,4.666666666666667,2.089932078311154,1.0,8.0,4.716742878652621,2.197281256777469,0.0
2019-07-12,173,37,4.0,0.05,2062.26,3819.0,2019,12,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,7.0,7.0,2.0,8.0,5.0,5.428571428571429,2.070196678027077,2.0,8.0,5.663551991809305,2.215207386846504,5.214285714285714,2.0821058655036806,2.0,8.0,5.232635518347398,2.188561942217447,4.733333333333333,2.1323992207796287,1.0,8.0,4.86404978970729,2.2004654150726726,-3.0
2019-07-13,151,6,8.0,0.075,2566.37,3564.4,2019,13,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,4.0,7.0,7.0,2.0,8.0,5.428571428571429,2.070196678027077,2.0,8.0,5.247663993856978,2.0701999224705974,5.071428571428571,2.0926349130034296,2.0,8.0,5.068284115901078,2.083324892890072,4.666666666666667,2.1226745220209193,1.0,8.0,4.80830464198424,2.139221977503222,4.0
2019-07-13,187,47,1.0,0.05,1011.23,2351.7,2019,13,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,8.0,4.0,7.0,7.0,2.0,5.857142857142857,2.2677868380553807,2.0,8.0,5.935747995392734,2.2071258154761026,5.5,2.028641076037015,2.0,8.0,5.459179567114268,2.1979850707435467,4.733333333333333,2.196130348077519,1.0,8.0,5.014220471533644,2.217441618836497,-7.0
2019-07-13,239,2,1.0,0.3,827.72,1165.8,2019,13,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,8.0,4.0,7.0,7.0,5.285714285714286,2.927700218845608,1.0,8.0,4.70181099654455,2.9971077865082534,5.142857142857143,2.348719548282321,1.0,8.0,4.864622291499033,2.580983352579476,4.633333333333334,2.296674257198464,1.0,8.0,4.755238505628248,2.3676767838371386,0.0
2019-07-13,127,28,7.0,0.05,633.95,1112.2,2019,13,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,1.0,8.0,4.0,7.0,4.285714285714286,3.0394235042348474,1.0,8.0,3.7763582474084125,3.120033826908616,4.642857142857143,2.43712134280598,1.0,8.0,4.349339319299162,2.7625883118663683,4.4,2.2984252480099507,1.0,8.0,4.512965053652232,2.474806900916059,6.0
2019-07-13,215,45,5.0,0.1,623.17,877.7,2019,13,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,7.0,1.0,1.0,8.0,4.0,5.0,3.000000000000006,1.0,8.0,4.5822686855563095,3.0942170303479988,4.785714285714286,2.5169753346357653,1.0,8.0,4.702760743392607,2.7365407380736944,4.4,2.2984252480099507,1.0,8.0,4.6734189211585395,2.472996341001272,-2.0
2019-07-14,305,47,6.0,0.15,1431.12,1788.9,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,5.0,7.0,1.0,1.0,8.0,4.714285714285714,2.8702082220799348,1.0,8.0,4.686701514167233,2.6867835841564474,4.714285714285714,2.493948720358982,1.0,8.0,4.742392644273592,2.549737763501196,4.433333333333334,2.299675139476528,1.0,8.0,4.694488668180569,2.3932839201571485,1.0
2019-07-14,145,41,3.0,0.075,1374.84,2546.0,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,6.0,5.0,7.0,1.0,1.0,4.571428571428571,2.7602622373694197,1.0,8.0,5.015026135625424,2.406531574852957,5.0,2.3858557568108933,1.0,8.0,4.910073625037113,2.4147793591636724,4.466666666666667,2.315365962484081,1.0,8.0,4.778715205717306,2.3376662661434997,-3.0
2019-07-14,87,42,2.0,0.05,1725.92,2465.6,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,3.0,6.0,5.0,7.0,1.0,4.428571428571429,2.8199966227605593,1.0,8.0,4.511269601719068,2.287300357333925,4.928571428571429,2.4326081512611943,1.0,8.0,4.655397141698832,2.346847293244579,4.4,2.328237456784072,1.0,8.0,4.66395938599361,2.3042692581009785,-1.0
2019-07-14,291,42,1.0,0.15,4228.97,5956.3,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,2.0,3.0,6.0,5.0,7.0,3.5714285714285716,2.439750182371325,1.0,7.0,3.883452201289301,2.3029000417914998,4.714285714285714,2.554891881757917,1.0,8.0,4.301344189472321,2.3771427610257185,4.4,2.328237456784072,1.0,8.0,4.492091038510151,2.325979200833843,-1.0
2019-07-14,296,46,5.0,0.05,686.08,1072.0,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,2.0,3.0,6.0,5.0,3.5714285714285716,2.439750182371325,1.0,7.0,3.1625891509669755,2.407543111240688,4.428571428571429,2.7376094488632727,1.0,8.0,3.861164964209345,2.5007340784782595,4.4,2.328237456784072,1.0,8.0,4.266794842477238,2.412987994127763,4.0
2019-07-14,337,41,8.0,0.1,674.96,978.2,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,5.0,1.0,2.0,3.0,6.0,4.142857142857143,2.193062655175132,1.0,7.0,3.6219418632252314,2.255153004624836,4.214285714285714,2.547353722789782,1.0,8.0,4.013009635648099,2.362466035763882,4.5,2.2856373139749087,1.0,8.0,4.314098401027094,2.341031735101173,3.0
2019-07-14,212,20,5.0,0.2,79.6,180.9,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,8.0,5.0,1.0,2.0,3.0,4.285714285714286,2.4299715851758235,1.0,8.0,4.7164563974189235,2.829691420484863,4.642857142857143,2.6488645711858316,1.0,8.0,4.544608350895019,2.610605298741671,4.7,2.321563088182992,1.0,8.0,4.551898504186637,2.4443990710293515,-3.0
2019-07-14,112,46,1.0,0.05,428.8,857.6,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,5.0,8.0,5.0,1.0,2.0,4.285714285714286,2.4299715851758235,1.0,8.0,4.787342298064193,2.454170326110282,4.5,2.5645512427953268,1.0,8.0,4.60532723744235,2.4356449189746803,4.7,2.321563088182992,1.0,8.0,4.58080827811008,2.3668827541126145,-4.0
2019-07-14,345,40,1.0,0.075,3740.95,5755.3,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,5.0,8.0,5.0,1.0,3.5714285714285716,2.5727509827123924,1.0,8.0,3.8405067235481445,2.7667590444890857,4.071428571428571,2.6154654156878676,1.0,8.0,4.124616939116704,2.599800136849859,4.666666666666667,2.3683739996670305,1.0,8.0,4.349788389199753,2.4578972333323077,0.0
2019-07-14,281,4,8.0,0.075,1988.56,2485.7,2019,14,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,1.0,1.0,5.0,8.0,5.0,3.2857142857142856,2.7516228977511648,1.0,8.0,3.130380042661108,2.739743850777542,3.857142857142857,2.7416206003901196,1.0,8.0,3.708001347234477,2.6594634504886363,4.466666666666667,2.4173700918393717,1.0,8.0,4.133673009251382,2.5203349060188738,7.0
2019-07-15,199,25,1.0,0.1,639.58,864.3,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,5.0,8.0,4.142857142857143,3.1847852585154204,1.0,8.0,4.347785031995831,3.2889070303225028,3.857142857142857,2.7416206003901196,1.0,8.0,4.28026783426988,2.902091588924643,4.633333333333334,2.4842029642958017,1.0,8.0,4.383113460267422,2.62213347982659,-7.0
2019-07-15,54,24,8.0,0.075,498.61,817.4,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,5.0,4.142857142857143,3.1847852585154204,1.0,8.0,3.5108387739968734,3.2502859453136104,3.857142857142857,2.7416206003901196,1.0,8.0,3.8428987897005626,2.939085903214106,4.466666666666667,2.5560386016907657,1.0,8.0,4.1648480757340405,2.673311540710398,7.0
2019-07-15,170,37,5.0,0.075,675.03,1038.5,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,8.0,1.0,8.0,1.0,1.0,4.571428571428571,3.5050983275386582,1.0,8.0,4.633129080497655,3.5116439749719865,4.357142857142857,2.817722562560128,1.0,8.0,4.397178951073821,3.104359510106079,4.666666666666667,2.590877009462409,1.0,8.0,4.412277232138296,2.757506443570193,-3.0
2019-07-15,114,36,4.0,0.15,928.29,1092.1,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,5.0,8.0,1.0,8.0,1.0,4.142857142857143,3.1847852585154204,1.0,8.0,4.724846810373242,3.0460096933734713,4.214285714285714,2.7225149975873197,1.0,8.0,4.477555090930645,2.8978147811634254,4.633333333333334,2.579539297724635,1.0,8.0,4.4501948300648575,2.671111662209411,-1.0
2019-07-15,302,6,3.0,0.075,1912.85,3825.7,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,4.0,5.0,8.0,1.0,8.0,4.0,3.162277660168377,1.0,8.0,4.543635107779931,2.6596171102515007,4.142857142857143,2.7134180220963615,1.0,8.0,4.413881078806559,2.702973750744141,4.5,2.5017235438103715,1.0,8.0,4.421150002318738,2.585958128958266,-1.0
2019-07-15,296,8,2.0,0.1,128.98,167.5,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,3.0,4.0,5.0,8.0,1.0,4.285714285714286,2.927700218845599,1.0,8.0,4.157726330834948,2.4137961646104276,3.9285714285714284,2.6736401493753066,1.0,8.0,4.225363601632352,2.5652868634880774,4.433333333333334,2.514555329625315,1.0,8.0,4.329462905394949,2.526231653855651,-1.0
2019-07-15,80,42,7.0,0.075,2127.38,3939.6,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,8.0,4.428571428571429,2.760262237369418,1.0,8.0,3.6182947481262113,2.3212629012455253,3.857142857142857,2.71341802209636,1.0,8.0,3.9286484547480383,2.513871439656496,4.3,2.5345883158876963,1.0,8.0,4.17917497601463,2.5117546199620873,5.0
2019-07-15,30,26,5.0,0.15,167.23,261.3,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,7.0,2.0,3.0,4.0,5.0,4.285714285714286,2.5634797778466227,1.0,8.0,4.463721061094659,2.5578909026446133,4.214285714285714,2.7784492472924875,1.0,8.0,4.338161994114967,2.5789246542396325,4.466666666666667,2.5425121073638777,1.0,8.0,4.361163687239492,2.5295618400216426,-2.0
2019-07-15,235,37,5.0,0.15,1454.97,2385.2,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,4.0,4.857142857142857,2.115700942049822,2.0,8.0,4.597790795820994,2.2293532314479956,4.5,2.6238550616631557,1.0,8.0,4.426407061566304,2.4121737913036267,4.5,2.5427381385780294,1.0,8.0,4.402378933224041,2.451804495741895,0.0
2019-07-15,71,18,1.0,0.4,3131.38,3865.9,2019,15,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,0.0,0.0,5.0,5.0,7.0,2.0,3.0,4.428571428571429,1.6183471874253759,2.0,7.0,4.698343096865745,1.9398194635802053,4.5,2.6238550616631557,1.0,8.0,4.50288612002413,2.2547094574549216,4.5,2.5427381385780294,1.0,8.0,4.440935131080554,2.3760924357337125,-4.0
2019-07-16,294,42,5.0,0.05,1571.28,3832.4,2019,16,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.0,5.0,5.0,7.0,2.0,3.857142857142857,2.0354009783964235,1.0,7.0,3.773757322649309,2.4112612160558986,4.0,2.5720389995846835,1.0,8.0,4.035834637354247,2.4357433604782894,4.366666666666666,2.619335705905189,1.0,8.0,4.218939316172132,2.4537321053232457,4.0
2019-07-16,129,1,2.0,0.1,2658.23,3852.5,2019,16,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,5.0,1.0,5.0,5.0,7.0,4.0,2.0816659994661286,1.0,7.0,4.080317991986981,2.1655400118649837,4.0,2.5720389995846835,1.0,8.0,4.164390019040348,2.2929206321826188,4.266666666666667,2.531638876755292,1.0,8.0,4.2693303280319945,2.381270934996205,-3.0
2019-07-16,2,17,1.0,0.075,137.22,214.4,2019,16,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,2.0,5.0,1.0,5.0,5.0,3.857142857142857,2.1930626551751287,1.0,7.0,3.5602384939902363,2.1127853776635854,4.071428571428571,2.4950500446433317,1.0,8.0,3.8758046831683015,2.2670371621684797,4.266666666666667,2.531638876755292,1.0,8.0,4.1229219197718665,2.371950048052754,-1.0
2019-07-16,303,47,5.0,0.2,178.22,254.6,2019,16,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,1.0,2.0,5.0,1.0,5.0,3.7142857142857144,2.3603873774083226,1.0,7.0,2.920178870492677,2.186724414452636,4.071428571428571,2.4950500446433317,1.0,8.0,3.4923640587458613,2.341662546689457,4.066666666666666,2.545223157120053,1.0,8.0,3.921443086238198,2.4232365976349337,4.0
2019-07-16,353,13,5.0,0.3,436.84,1092.1,2019,16,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,3.4285714285714284,1.9880595947759983,1.0,5.0,3.4401341528695077,2.1289809730063145,3.857142857142857,2.2483204964917736,1.0,8.0,3.693382184246413,2.2439081292135583,4.0,2.4913643956121865,1.0,8.0,3.9910274032550888,2.3592078497066473,0.0
2019-07-17,347,21,2.0,0.1,911.74,1688.4,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,5.0,1.0,2.0,5.0,3.4285714285714284,1.9880595947759983,1.0,5.0,3.830100614652131,1.9828460434866313,4.142857142857143,2.1070264449124525,1.0,8.0,3.8675978930135577,2.1392128596688553,4.033333333333333,2.4980452127728614,1.0,8.0,4.056122409496696,2.295720850948621,-3.0
2019-07-17,89,27,2.0,0.15,1269.11,3021.7,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,3.0,1.9148542155126584,1.0,5.0,3.372575460989098,1.9187004080752879,3.7142857142857144,1.8575654633281184,1.0,7.0,3.6185848406117502,2.0976462856357627,3.8333333333333335,2.408080267497862,1.0,8.0,3.92346935081949,2.2790930591339014,0.0
2019-07-17,110,8,8.0,0.4,2866.13,3926.2,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,2.0,2.0,5.0,5.0,1.0,3.142857142857143,1.7728105208558196,1.0,5.0,3.0294315957418236,1.7813409092198342,3.5,1.8708286933869576,1.0,7.0,3.4027735285301834,2.0345660318552494,3.8666666666666667,2.3741907272153466,1.0,8.0,3.7993745539924264,2.256134763064621,6.0
2019-07-17,84,31,1.0,0.15,1241.85,2257.9,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,8.0,2.0,2.0,5.0,5.0,3.5714285714285716,2.5071326821120272,1.0,8.0,4.272073696806368,2.790060831922572,3.7857142857142856,2.224983022530601,1.0,8.0,4.015737058059492,2.493511800516128,4.1,2.426150633524568,1.0,8.0,4.070382647283237,2.4214517292298177,-7.0
2019-07-17,124,39,2.0,0.05,2172.41,2586.2,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,1.0,8.0,2.0,2.0,5.0,3.4285714285714284,2.6367367999823013,1.0,8.0,3.454055272604776,2.860134451828751,3.642857142857143,2.3405174594567613,1.0,8.0,3.61363878365156,2.5535012777317374,3.9,2.4261506335245673,1.0,8.0,3.8722934442327057,2.464494421636025,1.0
2019-07-17,276,46,1.0,0.05,617.87,1065.3,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,2.0,1.0,8.0,2.0,2.0,3.5714285714285716,2.5071326821120272,1.0,8.0,3.090541454453582,2.5686134095767152,3.642857142857143,2.3405174594567613,1.0,8.0,3.398486945831352,2.444385089386659,3.8,2.4410286130349035,1.0,8.0,3.7515003187983376,2.4291446468820803,-1.0
2019-07-17,360,23,5.0,0.075,1322.38,3075.3,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,1.0,2.0,1.0,8.0,2.0,3.0,2.5819888974715983,1.0,8.0,2.5679060908401863,2.4298864515529446,3.2142857142857144,2.2249830225305973,1.0,8.0,3.0786886863871716,2.427806792915176,3.6333333333333333,2.4562844569253905,1.0,8.0,3.573984169198445,2.448005376438849,4.0
2019-07-17,297,16,7.0,0.05,547.93,1165.8,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,5.0,1.0,2.0,1.0,8.0,3.0,2.5819888974715983,1.0,8.0,3.17592956813014,2.3921089119970276,3.2142857142857144,2.2249830225305973,1.0,8.0,3.334863528202215,2.35960276903009,3.7,2.4656257511689637,1.0,8.0,3.665985190540481,2.3943820453750155,2.0
2019-07-17,355,7,3.0,0.075,2467.88,5875.9,2019,17,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,7.0,5.0,1.0,2.0,1.0,3.7142857142857144,2.9277002188455943,1.0,8.0,4.131947176097604,2.736883742277907,3.357142857142857,2.4053511772118084,1.0,8.0,3.823548391108587,2.5489315664743284,3.8666666666666667,2.515240899319413,1.0,8.0,3.8810829201830312,2.4611370731674365,-4.0
2019-07-18,7,10,3.0,0.075,145.39,207.7,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,3.0,7.0,5.0,1.0,2.0,3.857142857142857,2.8535691936340215,1.0,8.0,3.8489603820732032,2.428617879295047,3.5,2.31217513310601,1.0,8.0,3.7137419389607755,2.390644413477894,3.933333333333333,2.4625937172200962,1.0,8.0,3.824238860816384,2.3905810131221967,0.0
2019-07-18,356,18,2.0,0.1,872.34,1038.5,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,3.0,3.0,7.0,5.0,1.0,3.142857142857143,2.1930626551751202,1.0,7.0,3.6367202865549024,2.140396950622323,3.357142857142857,2.273835893447374,1.0,8.0,3.6185763470993386,2.239766069463733,3.8666666666666667,2.4597915994334993,1.0,8.0,3.771062160118553,2.321334147291754,-1.0
2019-07-18,266,3,1.0,0.4,4758.41,6023.3,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,3.2857142857142856,2.058663459163538,1.0,7.0,3.2275402149161767,2.005485848433481,3.357142857142857,2.273835893447374,1.0,8.0,3.4027661674860936,2.1618734179343444,3.6666666666666665,2.3537692930823533,1.0,8.0,3.656800085272195,2.2884008474084414,-1.0
2019-07-18,302,42,5.0,0.05,501.7,964.8,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,1.0,2.0,3.0,3.0,7.0,3.142857142857143,2.1930626551751202,1.0,7.0,2.6706551611871325,2.0253156511847776,3.357142857142857,2.273835893447374,1.0,8.0,3.0823973451546145,2.183801821305233,3.533333333333333,2.388670577211665,1.0,8.0,3.48539362815786,2.3107627243143267,4.0
2019-07-18,326,20,7.0,0.4,1351.93,2371.8,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,5.0,1.0,2.0,3.0,3.0,3.7142857142857144,2.0586634591635438,1.0,7.0,3.2529913708903493,2.0647837003329905,3.357142857142857,2.273835893447374,1.0,8.0,3.3380776991339993,2.1425993822104052,3.6666666666666665,2.3537692930823533,1.0,8.0,3.583110168276708,2.2667951620200864,2.0
2019-07-18,107,36,5.0,0.2,742.9,884.4,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,7.0,5.0,1.0,2.0,3.0,4.0,2.380476142847613,1.0,7.0,4.189743528167762,2.5037501695345323,3.5,2.441626192015971,1.0,8.0,3.8263340059161326,2.376424634911935,3.8666666666666667,2.374190727215347,1.0,8.0,3.8035546735491788,2.3528259367360613,-2.0
2019-07-18,77,10,7.0,0.05,2058.91,2941.3,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,5.0,7.0,5.0,1.0,2.0,3.7142857142857144,2.0586634591635433,1.0,7.0,4.392307646125822,2.201178425338935,3.7142857142857144,2.4314785444432503,1.0,8.0,3.9828228051273147,2.250739741206,3.7666666666666666,2.2542424881547753,1.0,8.0,3.8807446946105224,2.29521603429889,2.0
2019-07-18,99,37,1.0,0.05,1251.09,1762.1,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,7.0,5.0,7.0,5.0,1.0,4.285714285714286,2.360387377408329,1.0,7.0,5.044230734594366,2.2630516656955657,4.071428571428571,2.525692158423279,1.0,8.0,4.3851130977770065,2.350159105652083,3.966666666666667,2.266446912944431,1.0,8.0,4.081986972377585,2.3527901347040805,-6.0
2019-07-18,30,44,3.0,0.05,5118.8,6398.5,2019,18,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,1.0,7.0,5.0,7.0,5.0,4.0,2.6457513110645876,1.0,7.0,4.033173050945775,2.72376281456969,3.5714285714285716,2.376626106132725,1.0,7.0,3.9337646847400722,2.492553411387379,3.7333333333333334,2.1961303480775127,1.0,8.0,3.883149103191935,2.4024013040331753,2.0
